CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
23.532.837/0001-87;2021-08-01;1;2021-09-10;FUNDO DE INVESTIMENTO IMOBILIÁRIO JK E - FII;2015-10-16;INVESTIDOR PROFISSIONAL;;143848173.47;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Praia de Botafogo;65;9 andar;Botafogo;Rio de Janeiro;RJ;22250906;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.533.796/0001-43;2021-01-01;1;2021-02-12;FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII;2015-12-01;INVESTIDOR PROFISSIONAL;;65691459.6;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.533.796/0001-43;2021-02-01;2;2021-03-16;FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII;2015-12-01;INVESTIDOR PROFISSIONAL;;65691459.6;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.533.796/0001-43;2021-03-01;1;2021-04-17;FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII;2015-12-01;INVESTIDOR PROFISSIONAL;;65691459.6;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.533.796/0001-43;2021-04-01;2;2021-06-08;FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII;2015-12-01;INVESTIDOR PROFISSIONAL;;65691459.6;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.533.796/0001-43;2021-05-01;1;2021-06-11;FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII;2015-12-01;INVESTIDOR PROFISSIONAL;;65691459.6;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.533.796/0001-43;2021-06-01;2;2021-07-13;FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII;2015-12-01;INVESTIDOR PROFISSIONAL;;65691459.6;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.533.796/0001-43;2021-07-01;2;2021-08-18;FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII;2015-12-01;INVESTIDOR PROFISSIONAL;;65691459.6;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.533.796/0001-43;2021-08-01;1;2021-09-10;FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII;2015-12-01;INVESTIDOR PROFISSIONAL;;65691459.6;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.537.203/0001-17;2021-01-01;2;2021-02-19;FII MV9;2015-10-16;INVESTIDORES EM GERAL;BRMVFICTF001;77850000;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.537.203/0001-17;2021-02-01;1;2021-03-15;FII MV9;2015-10-16;INVESTIDORES EM GERAL;BRMVFICTF001;78155673;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.537.203/0001-17;2021-03-01;1;2021-04-15;FUNDO DE INVESTIMENTO IMOBILIARIO MV9 - FII;2015-10-16;INVESTIDORES EM GERAL;BRMVFICTF001;78155673;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.537.203/0001-17;2021-04-01;1;2021-05-15;FII MV9;2015-10-16;INVESTIDOR QUALIFICADO;BRMVFICTF001;78155673;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.537.203/0001-17;2021-05-01;1;2021-06-15;FII MV9;2015-10-16;INVESTIDOR QUALIFICADO;BRMVFICTF001;78155673;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.537.203/0001-17;2021-06-01;1;2021-07-15;FII MV9;2015-10-16;INVESTIDOR QUALIFICADO;BRMVFICTF001;78155673;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.537.203/0001-17;2021-07-01;1;2021-08-16;FII MV9;2015-10-16;INVESTIDOR QUALIFICADO;BRMVFICTF001;78155673;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.537.203/0001-17;2021-08-01;1;2021-09-15;FII MV9;2015-10-16;INVESTIDOR QUALIFICADO;BRMVFICTF001;78155673;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.538.112/0001-04;2021-01-01;1;2021-02-12;FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII;2015-10-16;INVESTIDOR PROFISSIONAL;;35000000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.538.112/0001-04;2021-02-01;1;2021-03-13;FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII;2015-10-16;INVESTIDOR PROFISSIONAL;;35000000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.538.112/0001-04;2021-03-01;1;2021-04-17;FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII;2015-10-16;INVESTIDOR PROFISSIONAL;;35000000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.538.112/0001-04;2021-04-01;1;2021-05-13;FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII;2015-10-16;INVESTIDOR PROFISSIONAL;;35250000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.538.112/0001-04;2021-05-01;1;2021-06-11;FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII;2015-10-16;INVESTIDOR PROFISSIONAL;;35250000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.538.112/0001-04;2021-06-01;1;2021-07-10;FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII;2015-10-16;INVESTIDOR PROFISSIONAL;;35250000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.538.112/0001-04;2021-07-01;1;2021-08-07;FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII;2015-10-16;INVESTIDOR PROFISSIONAL;;35250000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.538.112/0001-04;2021-08-01;1;2021-09-08;FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII;2015-10-16;INVESTIDOR PROFISSIONAL;;35500000;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRASIL PLURAL S.A. BANCO MULTIPLO;45246410000155;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadm@genialinvestimentos.com.br
23.570.871/0001-46;2021-01-01;1;2021-03-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO TM - FII;2015-10-20;INVESTIDORES EM GERAL;BRSARECTF006;468497662.19;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SANTANDER CACEIS BRASIL DTVM S.A.;62318407000119;Rua Amador Bueno;474;1º Andar , B. Verde;Santo Amaro;São Paulo;SP;04752-901;(11) 5538-5489;;;www.s3dtvm.com.br;SC_fundosimobiliarios@santandercaceis.com.br
23.570.871/0001-46;2021-02-01;1;2021-03-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO TM - FII;2015-10-20;INVESTIDORES EM GERAL;BRSARECTF006;468497662.19;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SANTANDER CACEIS BRASIL DTVM S.A.;62318407000119;Rua Amador Bueno;474;1º Andar , B. Verde;Santo Amaro;São Paulo;SP;04752-901;(11) 5538-5489;;;www.s3dtvm.com.br;SC_fundosimobiliarios@santandercaceis.com.br
23.570.871/0001-46;2021-03-01;1;2021-04-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO TM - FII;2015-10-20;INVESTIDORES EM GERAL;BRSARECTF006;468497662.19;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SANTANDER CACEIS BRASIL DTVM S.A.;62318407000119;Rua Amador Bueno;474;1º Andar , B. Verde;Santo Amaro;São Paulo;SP;04752-901;(11) 5538-5489;;;www.s3dtvm.com.br;SC_fundosimobiliarios@santandercaceis.com.br
23.570.871/0001-46;2021-04-01;1;2021-05-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO TM - FII;2015-10-20;INVESTIDORES EM GERAL;BRSARECTF006;468497662.19;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;S3 CACEIS DTVM S.A.;62318407000119;Rua Amador Bueno;474;1º Andar , B. Verde;Santo Amaro;São Paulo;SP;04752-901;(11) 5538-5489;;;www.s3dtvm.com.br;SC_fundosimobiliarios@s3caceis.com.br
23.570.871/0001-46;2021-05-01;1;2021-06-15;[[;2015-10-20;INVESTIDORES EM GERAL;BRSARECTF006;468497662.19;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SANTANDER CACEIS BRASIL DTVM S.A.;62318407000119;Rua Amador Bueno;474;1º Andar , B. Verde;Santo Amaro;[[[[[[;SP;04752-901;(11) 5538-5489;;;www.s3dtvm.com.br;SC_fundosimobiliarios@s3caceis.com.br
23.570.871/0001-46;2021-06-01;2;2021-07-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO TM - FII;2015-10-20;INVESTIDORES EM GERAL;BRSARECTF006;468497662.19;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SANTANDER CACEIS BRASIL DTVM S.A.;62318407000119;Rua Amador Bueno;474;1º Andar , B. Verde;Santo Amaro;São Paulo;SP;04752-901;(11) 5538-5489;;;www.s3dtvm.com.br;SC_fundosimobiliarios@s3caceis.com.br
23.570.871/0001-46;2021-07-01;1;2021-08-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO TM - FII;2015-10-20;INVESTIDORES EM GERAL;BRSARECTF006;468497662.19;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SANTANDER CACEIS BRASIL DTVM S.A.;62318407000119;Rua Amador Bueno;474;1º Andar , B. Verde;Santo Amaro;São Paulo;SP;04752-901;(11) 5538-5489;;;www.s3dtvm.com.br;SC_fundosimobiliarios@s3caceis.com.br
23.570.871/0001-46;2021-08-01;1;2021-09-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO TM - FII;2015-10-20;INVESTIDORES EM GERAL;BRSARECTF006;468497662.19;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;SANTANDER CACEIS BRASIL DTVM S.A.;62318407000119;Rua Amador Bueno;474;1º Andar , B. Verde;Santo Amaro;São Paulo;SP;04752-901;(11) 5538-5489;;;www.s3dtvm.com.br;SC_fundosimobiliarios@s3caceis.com.br
23.582.914/0001-03;2021-01-01;1;2021-02-11;FII CJ;2015-10-20;INVESTIDORES EM GERAL;BRCJFICTF007;46604055;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.582.914/0001-03;2021-02-01;1;2021-03-15;FII CJ;2015-10-20;INVESTIDORES EM GERAL;BRCJFICTF007;47604055;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.582.914/0001-03;2021-03-01;1;2021-04-15;FUNDO DE INVESTIMENTO IMOBILIARIO CJ - FII;2015-10-20;INVESTIDORES EM GERAL;BRCJFICTF007;47604055;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.582.914/0001-03;2021-04-01;1;2021-05-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO CJ - FII;2015-10-20;INVESTIDOR QUALIFICADO;BRCJFICTF007;47604055;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.582.914/0001-03;2021-05-01;1;2021-06-11;FII CJ;2015-10-20;INVESTIDOR QUALIFICADO;BRCJFICTF007;47854055;N;N;Renda;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.582.914/0001-03;2021-06-01;1;2021-07-14;FII CJ;2015-10-20;INVESTIDOR QUALIFICADO;BRCJFICTF007;47904055;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.582.914/0001-03;2021-07-01;1;2021-08-16;FII CJ;2015-10-19;INVESTIDOR QUALIFICADO;BRCJFICTF007;48204055;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.582.914/0001-03;2021-08-01;1;2021-09-15;FII CJ;2015-10-20;INVESTIDOR QUALIFICADO;BRCJFICTF007;48204055;N;N;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.648.935/0001-84;2021-01-01;2;2021-02-18;MAUA CAPITAL RE FII;2019-08-22;INVESTIDORES EM GERAL;BRMCCICTF008;8927401;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.648.935/0001-84;2021-02-01;1;2021-03-15;MAUA CAPITAL RE FII;2019-08-22;INVESTIDORES EM GERAL;BRMCCICTF008;8927401;N;N;Renda;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.648.935/0001-84;2021-03-01;1;2021-04-15;FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS - FII;2019-08-22;INVESTIDORES EM GERAL;BRMCCICTF008;8927401;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;S;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.648.935/0001-84;2021-04-01;1;2021-05-17;MAUA CAPITAL RE FII;2016-09-23;INVESTIDORES EM GERAL;BRMCCICTF008;8927401;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;S;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.648.935/0001-84;2021-05-01;1;2021-06-15;MAUA CAPITAL RE FII;2016-09-23;INVESTIDORES EM GERAL;BRMCCICTF008;8927401;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;S;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.648.935/0001-84;2021-06-01;1;2021-07-15;MAUA CAPITAL RE FII;2016-09-23;INVESTIDORES EM GERAL;BRMCCICTF008;8927401;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;S;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.648.935/0001-84;2021-07-01;1;2021-08-03;MAUA CAPITAL RE FII;2019-08-22;INVESTIDORES EM GERAL;BRMCCICTF008;8927401;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;S;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.648.935/0001-84;2021-08-01;1;2021-09-15;MAUA CAPITAL RE FII;2016-09-23;INVESTIDORES EM GERAL;BRMCCICTF008;12417281;N;N;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;S;S;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
23.740.527/0001-58;2021-01-01;1;2021-02-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS;2017-07-11;INVESTIDORES EM GERAL;BRGTWRCTF003;12000000;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;03384738000198;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;RI-VAM@bv.com.br
23.740.527/0001-58;2021-02-01;1;2021-03-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS;2017-07-11;INVESTIDORES EM GERAL;BRGTWRCTF003;12000000;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;03384738000198;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;RI-VAM@bv.com.br
23.740.527/0001-58;2021-03-01;1;2021-04-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS;2017-07-11;INVESTIDORES EM GERAL;BRGTWRCTF003;12000000;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;03384738000198;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;RI-VAM@bv.com.br
23.740.527/0001-58;2021-04-01;1;2021-05-17;FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS;2017-07-11;INVESTIDORES EM GERAL;BRGTWRCTF003;12000000;N;N;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;S;N;N;S;N;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;03384738000198;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;RI-VAM@bv.com.br
